date,weekly,weight,des,channel_code,platform_shop_name,supply_channel_code,supply_channel_name,discount,total_fee,total_original_fee,zh_name,weight_strategy,platform,order_no,currency,分组,标签
2022-01-01,202153,0.028,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,17.394,,手机壳,K8,WISH,T00D7A0095207648,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.013,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,17.222,,合金吊坠,K8,WISH,3A5V597670540,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.024,SE,CNE全球特惠,,特惠_EUDHL,特惠_EUDHL,,18.256,,鼻毛夹,K8,WISH,3A5V597608624,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.025,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,17.1375,,鼻毛夹,K8,WISH,T00D7A0095875061,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.06,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,20.13,,不锈钢耳勺套装,K8,WISH,T00D7A0095567068,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.022,HU,CNE全球特惠,,特惠_OHUDPD,特惠_OHUDPD,,21.892,,钛钢锁骨链,K8,WISH,3A5V597805034,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.043,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,18.6765,,塑料手机壳,K8,WISH,T00D7A0095591211,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.303,SE,CNE全球特惠,,特惠_EUDHL,特惠_EUDHL,,44.482,,棉制男士裤子,K8,WISH,3A5V597823580,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.378,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,47.319,,棉制男士束脚裤,K8,WISH,T00D7A0095678746,CNY,"(0.34, 0.453]",0.341-0.453KG
2022-01-01,202153,0.075,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,21.4125,,手动刮毛器,K8,WISH,T00D7A0095913126,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.481,ES,CNE全球优先,,优先_ESTIPSA,优先_ESTIPSA,,54.6345,,棉麻男士长裤,K8,WISH,0079150079158003508607001,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-01,202153,0.379,HU,CNE全球特惠,,特惠_OHUDPD,特惠_OHUDPD,,52.594,,棉制男士束脚裤,K8,WISH,3A5V597823766,CNY,"(0.34, 0.453]",0.341-0.453KG
2022-01-01,202153,0.927,HU,CNE全球特惠,,特惠_OHUDPD,特惠_OHUDPD,,99.722,,棉制男士束脚裤,K8,WISH,3A5V597690616,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-01,202153,0.222,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,33.981,,女式腈纶针织袜,K8,WISH,T00D7A0095867521,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.176,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,30.048,,摇粒绒闻嗅垫,K8,WISH,T00D7A0095878310,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.598,IT,CNE全球优先,,优先_ITGLS,优先_ITGLS,,71.345,,棉制男士裤子,K8,WISH,000247271276GLS,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-01,202153,0.611,IT,CNE全球优先,,优先_ITGLS,优先_ITGLS,,72.3525,,不锈钢螺丝刀,K8,WISH,000247268367GLS,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-01,202153,0.173,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,29.7915,,摇粒绒闻嗅垫,K8,WISH,T00D7A0095878245,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.14,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,34.49,,抱枕,K8,WISH,6A21582014117,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.397,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,48.9435,,棉制男士束脚裤,K8,WISH,T00D7A0095677112,CNY,"(0.34, 0.453]",0.341-0.453KG
2022-01-01,202153,0.376,SE,CNE全球特惠,,特惠_EUDHL,特惠_EUDHL,,51.344,,棉制男士束脚裤,K8,WISH,3A5V597690682,CNY,"(0.34, 0.453]",0.341-0.453KG
2022-01-01,202153,0.582,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,64.761,,卷发器,K8,WISH,T00D7A0095500765,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-01,202153,0.372,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,50.968,,棉制男士裤子,K8,WISH,3A5V597823769,CNY,"(0.34, 0.453]",0.341-0.453KG
2022-01-01,202153,0.109,SE,CNE全球特惠,,特惠_EUDHL,特惠_EUDHL,,26.246,,袜子,K8,WISH,3A5V597693749,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.468,PL,CNE全球特惠,,特惠_PLDHL,特惠_PLDHL,,54.376,,棉制男士裤子,K8,WISH,24552066763,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-01,202153,0.088,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,22.524,,呼吸分析仪,K8,WISH,T00D7A0095844838,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.229,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,34.5795,,夹脖器,K8,WISH,T00D7A0095618562,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.516,IT,CNE全球优先,,优先_ITGLS,优先_ITGLS,,64.99,,棉制男士束脚裤,K8,WISH,000247274958GLS,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-01,202153,0.065,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,20.5575,,手动刮毛器,K8,WISH,T00D7A0095913102,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.296,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,40.308,,钢笔,K8,WISH,T00D7A0095588896,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.197,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,31.8435,,手动刮毛器,K8,WISH,T00D7A0095913001,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.229,IT,CNE全球优先,,优先_ITGLS,优先_ITGLS,,42.7475,,女式塑料拖鞋,K8,WISH,000247277092GLS,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.066,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,20.643,,手动刮毛器,K8,WISH,T00D7A0095913013,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,1.179,IT,CNE全球优先,,优先_ITGLS,优先_ITGLS,,116.3725,,化纤制男士外衣,K8,WISH,000247271274GLS,CNY,"(1.1, 2.0]",1.101-2KG
2022-01-01,202153,1.511,GR,CNE全球特惠,,特惠_GRDPD,特惠_GRDPD,,167.878,,男式呢裤子,K8,WISH,3A5V597692807,CNY,"(1.1, 2.0]",1.101-2KG
2022-01-01,202153,0.812,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,84.426,,注油管,K8,WISH,T00D7A0095852328,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-01,202153,0.605,IT,CNE全球优先,,优先_ITGLS,优先_ITGLS,,71.8875,,不锈钢螺丝刀,K8,WISH,000247269025GLS,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-01,202153,0.229,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,34.5795,,夹脖器,K8,WISH,T00D7A0095618536,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.066,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,20.643,,手动刮毛器,K8,WISH,T00D7A0095912984,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.072,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,21.156,,手动刮毛器,K8,WISH,T00D7A0095913063,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.059,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,20.0445,,手动刮毛器,K8,WISH,T00D7A0095913138,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,1.293,IT,CNE全球优先,,优先_ITGLS,优先_ITGLS,,125.2075,,棉制男士卫衣,K8,WISH,000247271275GLS,CNY,"(1.1, 2.0]",1.101-2KG
2022-01-01,202153,0.201,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,32.1855,,手动刮毛器,K8,WISH,T00D7A0095912910,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.48,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,56.04,,打底裤,K8,WISH,T00D7A0095565064,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-01,202153,0.075,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,21.4125,,手动刮毛器,K8,WISH,T00D7A0095912996,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.729,IT,CNE全球优先,,优先_ITGLS,优先_ITGLS,,81.4975,,棉亲子装,K8,WISH,000247268952GLS,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-01,202153,0.455,IT,CNE全球优先,,优先_ITGLS,优先_ITGLS,,60.2625,,打底裤,K8,WISH,000247278063GLS,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-01,202153,0.093,HU,CNE全球特惠,,特惠_OHUDPD,特惠_OHUDPD,,27.998,,宠物衣服,K8,WISH,3A5V597856673,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.241,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,35.6055,,橡胶玩具,K8,WISH,T00D7A0095878295,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.066,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,20.643,,合金耳钉,K8,WISH,T00D7A0095716318,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.247,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,36.1185,,玻璃器具,K8,WISH,T00D7A0095680599,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.285,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,39.3675,,束腰带,K8,WISH,T00D7A0095787545,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,1.137,IT,CNE全球优先,,优先_ITGLS,优先_ITGLS,,113.1175,,棉制男士外套,K8,WISH,000247271277GLS,CNY,"(1.1, 2.0]",1.101-2KG
2022-01-01,202153,0.062,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,20.301,,手动刮毛器,K8,WISH,T00D7A0095913114,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.07,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,20.985,,手动刮毛器,K8,WISH,T00D7A0095913099,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.198,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,39.043,,皮革手表带,K8,WISH,6A21581880461,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.043,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,18.6765,,矫正器,K8,WISH,T00D7A0096016404,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.809,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,92.046,,棉制针织女士睡袍,K8,WISH,3A5V597850099,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-01,202153,0.228,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,34.494,,夹脖器,K8,WISH,T00D7A0095618574,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.053,IT,CNE全球优先,,优先_ITGLS,优先_ITGLS,,29.1075,,手缝针,K8,WISH,000247268948GLS,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.187,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,30.9885,,另类玩具,K8,WISH,T00D7A0095796049,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.224,IT,CNE全球优先,,优先_ITGLS,优先_ITGLS,,42.36,,打底裤,K8,WISH,000247274211GLS,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.212,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,33.126,,手动刮毛器,K8,WISH,T00D7A0095913087,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.359,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,45.6945,,摇粒绒闻嗅垫,K8,WISH,T00D7A0095878257,CNY,"(0.34, 0.453]",0.341-0.453KG
2022-01-01,202153,0.038,HU,CNE全球特惠,,特惠_OHUDPD,特惠_OHUDPD,,23.268,,眼镜,K8,WISH,3A5V597977361,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.144,ES,CNE全球优先,,优先_B2CZCES,优先_B2CZCES,,29.528,,尼龙手套,K8,WISH,0079150079158003504936001,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.072,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,21.156,,手动刮毛器,K8,WISH,T00D7A0095912922,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.244,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,35.862,,橡胶玩具,K8,WISH,T00D7A0095878182,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.477,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,55.7835,,橡胶玩具,K8,WISH,T00D7A0095878334,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-01,202153,0.033,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,17.8215,,化纤假睫毛,K8,WISH,T00D7A0095541595,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.066,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,20.643,,手动刮毛器,K8,WISH,T00D7A0095913049,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.205,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,32.5275,,手动刮毛器,K8,WISH,T00D7A0095912908,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.07,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,20.985,,手动刮毛器,K8,WISH,T00D7A0095990762,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.24,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,35.52,,橡胶玩具,K8,WISH,T00D7A0095755360,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.073,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,21.2415,,手动刮毛器,K8,WISH,T00D7A0095912946,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.215,IT,CNE全球优先,,优先_ITGLS,优先_ITGLS,,41.6625,,漏食球,K8,WISH,000247271476GLS,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.033,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,17.8215,,化纤假睫毛,K8,WISH,T00D7A0095539540,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,1.36,IT,CNE全球优先,,优先_ITGLS,优先_ITGLS,,130.4,,连衣裙,K8,WISH,000247278254GLS,CNY,"(1.1, 2.0]",1.101-2KG
2022-01-01,202153,0.033,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,17.8215,,化纤假睫毛,K8,WISH,T00D7A0095565381,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.024,IT,CNE全球优先,,优先_ITGLS,优先_ITGLS,,26.86,,鼻毛夹,K8,WISH,000247268368GLS,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,1.455,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,138.2175,,毛绒玩具,W,WISH,6A21581904549,CNY,"(1.1, 2.0]",1.101-2KG
2022-01-01,202153,0.27,IT,CNE全球优先,,优先_ITGLS,优先_ITGLS,,45.925,,导航支架,K8,WISH,000247250556GLS,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.177,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,30.1335,,摇粒绒闻嗅垫,K8,WISH,T00D7A0095878221,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.01,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,15.855,,戒指,K8,WISH,T00D7A0095621090,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.015,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,16.2825,,戒指,K8,WISH,T00D7A0095483084,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.256,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,36.888,,女式塑料拖鞋,K8,WISH,T00D7A0095963335,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,1.154,SE,CNE全球特惠,,特惠_EUDHL,特惠_EUDHL,,124.476,,棉质男士裤子,K8,WISH,3A5V597690614,CNY,"(1.1, 2.0]",1.101-2KG
2022-01-01,202153,0.242,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,35.691,,橡胶玩具,K8,WISH,T00D7A0095878271,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.087,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,22.4385,,摇粒绒闻嗅垫,K8,WISH,T00D7A0095878346,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.066,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,20.643,,手动刮毛器,K8,WISH,T00D7A0095912883,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.354,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,45.267,,宠物窝,W,WISH,T00D7A0095876114,CNY,"(0.34, 0.453]",0.341-0.453KG
2022-01-01,202153,0.883,IT,CNE全球优先,,优先_ITGLS,优先_ITGLS,,93.4325,,棉制男士外套,K8,WISH,000247271273GLS,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-01,202153,0.136,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,26.628,,手动刮毛器,K8,WISH,T00D7A0095990988,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.067,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,20.7285,,手动刮毛器,K8,WISH,T00D7A0095913037,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.074,SE,CNE全球特惠,,特惠_EUDHL,特惠_EUDHL,,22.956,,袜子,K8,WISH,3A5V597693763,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.024,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,18.256,,鼻毛夹,K8,WISH,3A5V597608625,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.038,CZ,CNE全球优先,,优先_OCZGLS,优先_OCZGLS,,24.249,,鼻毛夹,K8,WISH,903488585344,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.708,ES,CNE全球优先,,优先_ESTIPSA,优先_ESTIPSA,,71.546,,男式呢裤子,K8,WISH,3A5V597907873,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-01,202153,0.305,RO,CNE全球特惠,,特惠_ROUCS,特惠_ROUCS,,46.535,,不锈钢螺丝刀,K8,WISH,3A5V597590718,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.064,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,20.472,,手动刮毛器,K8,WISH,T00D7A0095990813,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.064,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,20.472,,手动刮毛器,K8,WISH,T00D7A0095990825,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.039,SE,CNE全球特惠,,特惠_EUDHL,特惠_EUDHL,,19.666,,袜子,K8,WISH,3A5V597693746,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.099,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,23.4645,,护膝,K8,WISH,T00D7A0095933798,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.184,ES,CNE全球优先,,优先_B2CZCES,优先_B2CZCES,,32.508,,战术手套,K8,WISH,0079150079158003505822001,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.306,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,47.521,,儿童爬垫,K8,WISH,6A21582013646,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-01,202153,0.017,IT,CNE全球优先,,优先_ITGLS,优先_ITGLS,,26.3175,,耳环,K8,WISH,000247268887GLS,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-04,202202,0.409,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,49.9695,,打底裤,K8,WISH,T00D7A0095880036,CNY,"(0.34, 0.453]",0.341-0.453KG
2022-01-04,202202,0.231,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,34.7505,,打底裤,K8,WISH,T00D7A0096084217,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-04,202202,0.112,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,24.576,,情趣玩具,K8,WISH,T00D7A0096356303,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-04,202202,0.232,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,34.836,,打底裤,K8,WISH,T00D7A0096082237,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-04,202202,0.224,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,34.152,,打底裤,K8,WISH,T00D7A0096082186,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-04,202202,0.04,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,18.42,,矫正器,K8,WISH,T00D7A0096289209,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-04,202202,0.226,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,34.323,,打底裤,K8,WISH,T00D7A0096084534,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-04,202202,0.316,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,42.018,,化纤女士塑腰带,K8,WISH,T00D7A0096084510,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-04,202202,0.286,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,39.453,,束腰带,K8,WISH,T00D7A0096142247,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-04,202202,0.206,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,32.613,,打底裤,K8,WISH,T00D7A0095968804,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-04,202202,0.234,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,35.007,,打底裤,K8,WISH,T00D7A0096080093,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-04,202202,0.349,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,44.8395,,打底裤,K8,WISH,T00D7A0096179458,CNY,"(0.34, 0.453]",0.341-0.453KG
2022-01-04,202202,0.217,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,33.5535,,化纤女打底裤,K8,WISH,T00D7A0095880769,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-04,202202,0.317,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,42.1035,,打底裤,K8,WISH,T00D7A0095879982,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-04,202202,0.22,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,33.81,,打底裤,K8,WISH,T00D7A0096079533,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-04,202202,0.097,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,23.2935,,另类玩具,K8,WISH,T00D7A0096144241,CNY,"(0.0, 0.34]",0-0.34KG
2022-01-04,202202,0.22,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,33.81,,打底裤,K8,WISH,T00D7A0096079494,CNY,"(0.0, 0.34]",0-0.34KG
